2024-03-15 05:44:20,157 - INFO - start!
2024-03-15 05:44:20,157 - INFO - Validating with data /home/ubuntu/jupyter-sandy/3D_ResNet/Data/pos_region_with_size_vox_inf_sample_size_5.pkl
2024-03-15 05:44:20,157 - INFO - writing to output csv test_accuracy_loss_with_size_for_pos_region_with_size_vox_inf_sample_size_5.csv
2024-03-15 05:44:24,331 - INFO - model pathmodel_after_training_2024-03-07_14-38-49.pth
2024-03-15 05:44:24,334 - INFO - -------------------------Processing patient PETCT_0af7ffe12a-----------------------------
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,868 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,869 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,870 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,871 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,872 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,873 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,874 - INFO - test loss is 0.16261028619584247, test accuracy is 94.79553903345725
2024-03-15 07:40:15,875 - INFO - -------------------------Finished processing patient PETCT_ad7cd4a9d2-----------------------------
2024-03-15 07:40:15,875 - INFO - -------------------------Processing patient PETCT_ad99263bec-----------------------------
2024-03-15 07:40:15,875 - INFO - -------------------------Finished processing patient PETCT_ad99263bec-----------------------------
2024-03-15 07:40:15,875 - INFO - -------------------------Processing patient PETCT_adc49adb3d-----------------------------
2024-03-15 07:40:15,875 - INFO - -------------------------Finished processing patient PETCT_adc49adb3d-----------------------------
2024-03-15 07:40:15,875 - INFO - -------------------------Processing patient PETCT_ae3074834a-----------------------------
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,725 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,726 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,726 - INFO - test loss is 1.118154520867165e-05, test accuracy is 100.0
2024-03-15 07:40:16,726 - INFO - -------------------------Finished processing patient PETCT_ae3074834a-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Processing patient PETCT_ae46202abb-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Finished processing patient PETCT_ae46202abb-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Processing patient PETCT_ae4dcc5dd3-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Finished processing patient PETCT_ae4dcc5dd3-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Finished processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Finished processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,726 - INFO - -------------------------Processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Finished processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Finished processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Finished processing patient PETCT_ae6a37a9d6-----------------------------
2024-03-15 07:40:16,727 - INFO - -------------------------Processing patient PETCT_ae8c77a995-----------------------------
2024-03-15 07:40:18,005 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,005 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,005 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - test loss is 0.00039672668831371995, test accuracy is 100.0
2024-03-15 07:40:18,006 - INFO - -------------------------Finished processing patient PETCT_ae8c77a995-----------------------------
2024-03-15 07:40:18,007 - INFO - -------------------------Processing patient PETCT_ae96f738c0-----------------------------
2024-03-15 07:40:18,411 - INFO - test loss is 0.0019148593763929967, test accuracy is 100.0
2024-03-15 07:40:18,411 - INFO - test loss is 0.0019148593763929967, test accuracy is 100.0
2024-03-15 07:40:18,411 - INFO - test loss is 0.0019148593763929967, test accuracy is 100.0
2024-03-15 07:40:18,411 - INFO - test loss is 0.0019148593763929967, test accuracy is 100.0
2024-03-15 07:40:18,411 - INFO - test loss is 0.0019148593763929967, test accuracy is 100.0
2024-03-15 07:40:18,411 - INFO - -------------------------Finished processing patient PETCT_ae96f738c0-----------------------------
2024-03-15 07:40:18,411 - INFO - -------------------------Processing patient PETCT_ae96f738c0-----------------------------
2024-03-15 07:40:18,411 - INFO - -------------------------Finished processing patient PETCT_ae96f738c0-----------------------------
2024-03-15 07:40:18,411 - INFO - -------------------------Processing patient PETCT_aea7906fd2-----------------------------
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,442 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,443 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,444 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - test loss is 0.6010221980643534, test accuracy is 81.33333333333333
2024-03-15 07:40:24,445 - INFO - -------------------------Finished processing patient PETCT_aea7906fd2-----------------------------
2024-03-15 07:40:24,445 - INFO - -------------------------Processing patient PETCT_aee7d68f86-----------------------------
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,268 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,269 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,269 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,269 - INFO - test loss is 0.00042864579284014327, test accuracy is 100.0
2024-03-15 07:40:25,269 - INFO - -------------------------Finished processing patient PETCT_aee7d68f86-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Finished processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Finished processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Finished processing patient PETCT_af119148fe-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Processing patient PETCT_af547fa618-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Finished processing patient PETCT_af547fa618-----------------------------
2024-03-15 07:40:25,269 - INFO - -------------------------Processing patient PETCT_af73b85f2c-----------------------------
2024-03-15 07:40:25,692 - INFO - test loss is 4.458378677441033e-06, test accuracy is 100.0
2024-03-15 07:40:25,692 - INFO - test loss is 4.458378677441033e-06, test accuracy is 100.0
2024-03-15 07:40:25,692 - INFO - test loss is 4.458378677441033e-06, test accuracy is 100.0
2024-03-15 07:40:25,692 - INFO - test loss is 4.458378677441033e-06, test accuracy is 100.0
2024-03-15 07:40:25,692 - INFO - test loss is 4.458378677441033e-06, test accuracy is 100.0
2024-03-15 07:40:25,692 - INFO - -------------------------Finished processing patient PETCT_af73b85f2c-----------------------------
2024-03-15 07:40:25,692 - INFO - -------------------------Processing patient PETCT_b04be2846e-----------------------------
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,759 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
2024-03-15 07:40:27,760 - INFO - test loss is 5.98468973191757e-05, test accuracy is 100.0
